Nombre,Activa,Condiciones,Destino,Dificultad,Duración,Días de salida,Fuente sheet,Horario,Incluye,Link EN,Link ES,Link PT,Moneda,NETO,Notas,Observaciones,Política menores,Precio menor,Proveedor,Ref. verificación,Tarifario web,Tipo,Validez desde,Validez hasta,photo_url,Categoría paquete
WINTER LUNCH - INFANTES DE 3 A 5 AÑOS DE EDAD,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Incluye: traslados, comida y bebidas",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"135,000","Opera: Junio a Septiembre. Precio público: $150,000.00",,Consultar,,CERRO CATEDRAL - LA CUEVA,BARILOCHE > CERRO CATEDRAL - LA CUEVA > WINTER LUNCH - INFANTES DE 3 A 5 AÑOS DE EDAD | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=11382",Upsell
AFTER SKI - ADULTOS,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"360,000","Opera: Junio a Septiembre. Precio público: $400,000.00",,Consultar,,CERRO CATEDRAL - LA CUEVA,BARILOCHE > CERRO CATEDRAL - LA CUEVA > AFTER SKI - ADULTOS | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=31551",Upsell
AFTER SKI - MENORES DE 6 A 12 AÑOS DE EDAD,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"324,000","Opera: Junio a Septiembre. Precio público: $360,000.00",,Consultar,,CERRO CATEDRAL - LA CUEVA,BARILOCHE > CERRO CATEDRAL - LA CUEVA > AFTER SKI - MENORES DE 6 A 12 AÑOS DE EDAD | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=11641",Upsell
AFTER SKI - INFANTES DE 3 A 5 AÑOS DE EDAD,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"135,000","Opera: Junio a Septiembre. Precio público: $150,000.00",,Consultar,,CERRO CATEDRAL - LA CUEVA,BARILOCHE > CERRO CATEDRAL - LA CUEVA > AFTER SKI - INFANTES DE 3 A 5 AÑOS DE EDAD | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=60057",Upsell
NOCTURNO Y CENA - ADULTOS,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"405,000","Opera: Junio a Septiembre. Precio público: $450,000.00",,Consultar,,CERRO CATEDRAL - LA CUEVA,BARILOCHE > CERRO CATEDRAL - LA CUEVA > NOCTURNO Y CENA - ADULTOS | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,food,restaurant,cuisine/all?lock=88491",Upsell
NOCTURNO Y CENA - MENORES DE 6 A 12 AÑOS DE EDAD,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"360,000","Opera: Junio a Septiembre. Precio público: $400,000.00",,Consultar,,CERRO CATEDRAL - LA CUEVA,BARILOCHE > CERRO CATEDRAL - LA CUEVA > NOCTURNO Y CENA - MENORES DE 6 A 12 AÑOS DE EDAD | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,food,restaurant,cuisine/all?lock=88231",Upsell
LAGUNA CONGELADA - ADULTOS,Yes,,Bariloche,Baja,Día completo,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"240,000","Opera: Junio a Septiembre. Precio público: $280,000.00",,Consultar,,REFUGIO NEUMEYER,BARILOCHE > REFUGIO NEUMEYER > LAGUNA CONGELADA - ADULTOS | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=48646",Upsell
LAGUNA CONGELADA - MENORES DE 4 A 12 AÑOS DE EDAD,Yes,,Bariloche,Baja,Día completo,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"240,000","Opera: Junio a Septiembre. Precio público: $280,000.00",,Consultar,,REFUGIO NEUMEYER,BARILOCHE > REFUGIO NEUMEYER > LAGUNA CONGELADA - MENORES DE 4 A 12 AÑOS DE EDAD | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=43191",Upsell
"VIVENCIAS, RAQUETAS Y SABORES - ADULTOS",Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"240,000","Opera: Junio a Septiembre. Precio público: $280,000.00",,Consultar,,REFUGIO NEUMEYER,"BARILOCHE > REFUGIO NEUMEYER > VIVENCIAS, RAQUETAS Y SABORES - ADULTOS | Temp. nieve Junio a Septiembre",,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=85388",Upsell
"VIVENCIAS, RAQUETAS Y SABORES - MENORES DE 4 A 12 AÑOS DE EDAD",Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: traslados, comida y bebida",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"240,000","Opera: Junio a Septiembre. Precio público: $280,000.00",,Consultar,,REFUGIO NEUMEYER,"BARILOCHE > REFUGIO NEUMEYER > VIVENCIAS, RAQUETAS Y SABORES - MENORES DE 4 A 12 AÑOS DE EDAD | Temp. nieve Junio a Septiembre",,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=73848",Upsell
"ENTERITO, BOTAS Y GUANTES",Yes,,Bariloche,Baja,Día completo,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Sólo alquiler de ropa de nieve.,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"35,000","Opera: Temporada de nieve. Precio público: ",,Consultar,,CERRO OTTO - ROPA DE NIEVE,"BARILOCHE > CERRO OTTO - ROPA DE NIEVE > ENTERITO, BOTAS Y GUANTES | Temp. nieve Temporada de nieve",,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=2129",Adicional
"CAMPERA, PANTALÓN, BOTAS Y GUANTES",Yes,,Bariloche,Baja,Día completo,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Sólo alquiler de ropa de nieve.,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"40,000","Opera: Temporada de nieve. Precio público: ",,Consultar,,CERRO OTTO - ROPA DE NIEVE,"BARILOCHE > CERRO OTTO - ROPA DE NIEVE > CAMPERA, PANTALÓN, BOTAS Y GUANTES | Temp. nieve Temporada de nieve",,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=48892",Adicional
CLASE GRUPAL. BAUTISMO DE SKI O SNOWBOARD - ADULTOS,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Incluye: Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio),https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"142,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE GRUPAL. BAUTISMO DE SKI O SNOWBOARD - ADULTOS | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=51759",Upsell
ESCUELA INFANTIL PARA MENORES DE 4 A 12 AÑOS DE EDAD Y JOVENES DE 13 A 17 AÑOS DE EDAD,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: Clase de ski o snowboard con equipos, caso (uso obligatorio) No incluye: traslados y pase a pistas (obligatorio)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"190,000",PRECIO MULTI-TIER: X 1 DIA $190.000,"X 3 DIAS $450.000 | X 6 DIAS $770.000. NETO cargado = precio 1 día. Incluye: Clase de ski o snowboard con equipos, casco (uso obligatorio). No incluye: traslados y pase a pistas (obligatorio)",Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > ESCUELA INFANTIL PARA MENORES DE 4 A 12 AÑOS DE EDAD Y JOVENES DE 13 A 17 AÑOS DE EDAD | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=26816",Upsell
CLASE EXCLUSIVA DE SKI O SNOWBOARD - PARA 1 PAX - 2hs,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Precio por clase. Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio),https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"330,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE EXCLUSIVA DE SKI O SNOWBOARD - PARA 1 PAX - 2hs | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=78818",Upsell
CLASE EXCLUSIVA DE SKI O SNOWBOARD - PARA 2 PAX - 2hs,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Precio por clase. Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio),https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"342,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE EXCLUSIVA DE SKI O SNOWBOARD - PARA 2 PAX - 2hs | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=52713",Upsell
CLASE EXCLUSIVA DE SKI O SNOWBOARD - PARA 3 PAX - 2hs,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Precio por clase. Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio),https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"350,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE EXCLUSIVA DE SKI O SNOWBOARD - PARA 3 PAX - 2hs | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=97717",Upsell
CLASE SEMI EXCLUSIVA DE SKI O SNOWBOARD - PARA 4 PAX - 2HS,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Mínimo 4 pax, máximos 6 pax.Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"135,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE SEMI EXCLUSIVA DE SKI O SNOWBOARD - PARA 4 PAX - 2HS | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=73035",Upsell
CLASE SEMI EXCLUSIVA DE SKI O SNOWBOARD - PARA 5 PAX - 2HS,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Mínimo 4 pax, máximos 6 pax.Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"135,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE SEMI EXCLUSIVA DE SKI O SNOWBOARD - PARA 5 PAX - 2HS | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=25793",Upsell
CLASE SEMI EXCLUSIVA DE SKI O SNOWBOARD - PARA 6 PAX - 2HS,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Precio por pax. Mínimo 4 pax, máximos 6 pax.Clase de ski o snowboard con equipos. No incluye: traslados y pase a pistas (obligatorio)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"135,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > CLASE SEMI EXCLUSIVA DE SKI O SNOWBOARD - PARA 6 PAX - 2HS | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=68333",Upsell
ALQUILER EQUIPO DE SKI,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: equipo de ski (tablas, bastones y botas) por día.",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"40,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > ALQUILER EQUIPO DE SKI | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=70946",Adicional
ALQUILER EQUIPO DE SNOWBOARD,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: equipo de ski (tablas, bastones y botas) por día.",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"40,000","Opera: Julio a Septiembre. Precio público: ",,Consultar,,CERRO CATEDRAL - CLASES SKI/SNOWBOARD,BARILOCHE > CERRO CATEDRAL - CLASES SKI/SNOWBOARD > ALQUILER EQUIPO DE SNOWBOARD | Temp. nieve Julio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=41932",Adicional
ASCENSO AL CERRO CAMPANARIO - ADULTOS,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"20,000","Precio agencia, tarifas netas, IVA incluido.",,Consultar,,BARILOCHE TRAVEL / BRC NIEVE,BARILOCHE > Servicios Adicionales > ASCENSO AL CERRO CAMPANARIO - ADULTOS | 01.01.2026 al 30.06.2026,,Servicio adicional,"January 1, 2026","June 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,mountain,hiking,patagonia/all?lock=56180",Adicional
ASCENSO AL CERRO CAMPANARIO - MENORES DE 5 A 12 AÑOS DE EDAD,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"15,000","Precio agencia, tarifas netas, IVA incluido.",,Consultar,,BARILOCHE TRAVEL / BRC NIEVE,BARILOCHE > Servicios Adicionales > ASCENSO AL CERRO CAMPANARIO - MENORES DE 5 A 12 AÑOS DE EDAD | 01.01.2026 al 30.06.2026,,Servicio adicional,"January 1, 2026","June 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,mountain,hiking,patagonia/all?lock=24237",Adicional
ASCENSO PEATÓN CERRO CATEDRAL ADULTOS,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"40,000","Precio agencia, tarifas netas, IVA incluido.",,Consultar,,BARILOCHE TRAVEL / BRC NIEVE,BARILOCHE > Servicios Adicionales > ASCENSO PEATÓN CERRO CATEDRAL ADULTOS | 01.01.2026 al 30.06.2026,,Servicio adicional,"January 1, 2026","June 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=81067",Adicional
